@relation 'pedidos-weka.filters.unsupervised.attribute.Remove-R1,4,11,13-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.ChangeDateFormat-C2-FH-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.MergeManyValues-C2-Linicio-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C2-Lpico-R1,2-weka.filters.unsupervised.attribute.MergeManyValues-C2-Lfinal-R1,2-weka.filters.unsupervised.attribute.RenameNominalValues-R3-Nbuscar:Buscar-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A4>0,1,0)-V-R4-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.RenameNominalValues-R4-N0:nao,1:sim-weka.filters.unsupervised.attribute.RenameAttribute-findvalor_borda-replaceborda-R4-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a5>0,1,0)-Nrefrigerante-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RenameNominalValues-R8-N0:nao,1:sim-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Reorder-R1-4,7,5,6-weka.filters.unsupervised.attribute.ChangeDateFormat-C1-FE-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R6-precision6-weka.filters.unsupervised.attribute.RenameNominalValues-R6-N\'(inf-18]\':ate18,\'(18-26]\':18-26,\'(26-34]\':26-34,\'(34-42]\':34-42,\'(42-inf]\':maior42-weka.filters.unsupervised.attribute.RenameNominalValues-R6-N\'(-inf-18]\':ate18,\'(18-26]\':18-26,\'(26-34]\':26-34,\'(34-42]\':34-42,\'(42-inf)\':maior42-weka.filters.unsupervised.attribute.ChangeDateFormat-C1-FE-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.ChangeDateFormat-Clast-Fm-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.MergeManyValues-C7-Lrapida-R1-16-weka.filters.unsupervised.attribute.MergeManyValues-C7-Lmedio-R1-20-weka.filters.unsupervised.attribute.MergeManyValues-C7-Ldemorada-R1-10'

@attribute data_pedido {Qui,Sex,Sáb,Dom,Seg,Ter,Qua}
@attribute hora_pedido {inicio,pico,final}
@attribute tipo_entrega {Buscar,Entrega}
@attribute borda {sim}
@attribute refrigerante {sim}
@attribute valor_total {ate18,18-26,26-34,34-42,maior42}
@attribute tempo {rapida,medio,demorada}

@data
Sáb,pico,Buscar,sim,?,26-34,medio
Sáb,pico,Entrega,?,?,34-42,demorada
Sáb,pico,Entrega,?,sim,34-42,medio
Sáb,final,Entrega,?,sim,26-34,medio
Sáb,final,Buscar,?,?,34-42,medio
Sáb,final,Buscar,?,sim,18-26,medio
Sáb,final,Entrega,?,?,26-34,demorada
Sáb,final,Entrega,sim,?,34-42,medio
Dom,inicio,Buscar,?,?,18-26,demorada
Dom,inicio,Entrega,?,?,34-42,medio
Dom,inicio,Buscar,?,?,26-34,rapida
Dom,pico,Buscar,?,?,18-26,medio
Dom,pico,Entrega,?,?,18-26,demorada
Dom,pico,Buscar,?,?,26-34,medio
Dom,pico,Entrega,?,?,26-34,medio
Dom,pico,Entrega,?,?,18-26,demorada
Dom,pico,Entrega,?,?,18-26,demorada
Dom,pico,Entrega,?,?,26-34,demorada
Dom,pico,Entrega,sim,?,34-42,medio
Dom,pico,Entrega,sim,sim,34-42,demorada
Dom,pico,Entrega,?,sim,34-42,medio
Dom,pico,Entrega,?,?,26-34,rapida
Dom,pico,Entrega,?,sim,26-34,demorada
Dom,pico,Entrega,?,?,ate18,medio
Dom,pico,Entrega,?,?,18-26,demorada
Dom,pico,Entrega,?,?,18-26,medio
Dom,pico,Buscar,?,sim,18-26,medio
Dom,final,Entrega,?,?,18-26,medio
Dom,final,Buscar,?,?,18-26,demorada
Dom,final,Buscar,?,?,26-34,medio
Dom,final,Entrega,?,?,18-26,medio
Dom,final,Buscar,?,?,18-26,medio
Dom,final,Entrega,?,sim,18-26,medio
Ter,inicio,Buscar,?,?,18-26,demorada
Ter,inicio,Buscar,sim,?,34-42,medio
Ter,inicio,Entrega,?,?,26-34,demorada
Ter,pico,Entrega,?,?,18-26,demorada
Ter,pico,Entrega,?,?,18-26,medio
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Buscar,?,?,18-26,demorada
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Buscar,?,sim,34-42,demorada
Ter,pico,Entrega,sim,sim,maior42,medio
Ter,pico,Buscar,?,?,26-34,demorada
Ter,pico,Entrega,?,?,26-34,medio
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Entrega,?,?,18-26,rapida
Ter,final,Entrega,?,?,26-34,medio
Ter,final,Buscar,?,?,18-26,demorada
Ter,final,Buscar,sim,?,26-34,medio
Ter,final,Buscar,?,?,26-34,medio
Qua,inicio,Entrega,?,?,18-26,medio
Qua,inicio,Entrega,?,?,34-42,medio
Qua,pico,Entrega,?,?,18-26,medio
Qua,pico,Entrega,?,sim,26-34,medio
Qua,pico,Entrega,?,?,34-42,rapida
Qua,pico,Entrega,?,?,26-34,demorada
Qua,pico,Entrega,?,?,34-42,demorada
Qua,pico,Entrega,?,?,18-26,medio
Qua,pico,Entrega,?,?,34-42,medio
Qua,pico,Buscar,?,?,18-26,rapida
Qua,final,Entrega,?,?,18-26,demorada
Qua,final,Buscar,?,?,26-34,demorada
Qua,final,Entrega,?,?,26-34,medio
Qua,final,Buscar,?,sim,26-34,medio
Qua,final,Buscar,sim,?,26-34,medio
Qua,final,Buscar,?,?,18-26,medio
Qui,inicio,Entrega,?,?,18-26,rapida
Qui,inicio,Buscar,?,?,34-42,medio
Qui,pico,Buscar,?,sim,34-42,medio
Qui,pico,Entrega,?,?,26-34,demorada
Qui,final,Buscar,?,?,26-34,medio
Sáb,inicio,Buscar,?,sim,18-26,demorada
Sáb,inicio,Entrega,?,?,18-26,rapida
Sáb,inicio,Entrega,sim,?,34-42,demorada
Sáb,inicio,Buscar,?,?,26-34,demorada
Sáb,inicio,Entrega,?,sim,34-42,demorada
Sáb,inicio,Entrega,?,?,26-34,demorada
Sáb,inicio,Buscar,?,?,34-42,demorada
Sáb,inicio,Entrega,?,?,18-26,demorada
Sáb,pico,Entrega,?,?,18-26,demorada
Sáb,pico,Entrega,?,?,18-26,demorada
Sáb,pico,Entrega,?,sim,26-34,medio
Sáb,pico,Buscar,?,?,18-26,medio
Sáb,pico,Buscar,sim,?,26-34,medio
Sáb,pico,Entrega,?,?,26-34,demorada
Sáb,pico,Entrega,sim,?,26-34,demorada
Sáb,pico,Entrega,?,sim,34-42,demorada
Sáb,pico,Buscar,?,?,18-26,medio
Sáb,pico,Buscar,?,?,26-34,demorada
Sáb,pico,Buscar,?,?,26-34,medio
Sáb,pico,Entrega,?,sim,34-42,medio
Sáb,pico,Buscar,?,?,26-34,medio
Sáb,pico,Entrega,?,?,26-34,medio
Sáb,pico,Entrega,?,?,26-34,medio
Sáb,pico,Entrega,?,?,34-42,medio
Sáb,pico,Buscar,?,?,18-26,demorada
Sáb,pico,Entrega,?,?,18-26,medio
Sáb,pico,Entrega,?,?,34-42,medio
Sáb,pico,Entrega,?,?,18-26,medio
Sáb,final,Entrega,?,?,26-34,medio
Sáb,final,Entrega,?,?,26-34,medio
Sáb,final,Buscar,sim,?,34-42,demorada
Sáb,final,Entrega,?,?,18-26,medio
Sáb,final,Entrega,?,?,26-34,medio
Sáb,final,Buscar,?,?,26-34,medio
Sáb,final,Entrega,sim,?,34-42,medio
Ter,pico,Entrega,sim,?,26-34,demorada
Ter,pico,Entrega,sim,?,26-34,demorada
Ter,pico,Entrega,?,?,ate18,demorada
Ter,pico,Buscar,?,?,18-26,demorada
Ter,pico,Buscar,?,?,26-34,demorada
Ter,pico,Buscar,?,?,18-26,demorada
Ter,pico,Buscar,?,?,18-26,medio
Ter,pico,Entrega,?,?,26-34,demorada
Ter,pico,Entrega,?,?,18-26,medio
Ter,pico,Entrega,?,?,18-26,demorada
Ter,final,Entrega,?,?,26-34,medio
Ter,final,Entrega,?,?,26-34,medio
Ter,final,Entrega,?,sim,26-34,demorada
Ter,final,Entrega,?,?,34-42,demorada
Ter,final,Entrega,?,?,18-26,rapida
Ter,final,Buscar,?,?,26-34,rapida
Ter,final,Entrega,?,sim,26-34,medio
Ter,final,Buscar,?,sim,26-34,demorada
Qua,inicio,Entrega,?,?,18-26,medio
Qua,inicio,Entrega,sim,?,18-26,demorada
Qua,inicio,Entrega,?,?,26-34,medio
Qua,inicio,Entrega,?,?,26-34,demorada
Qua,inicio,Buscar,?,?,18-26,demorada
Qua,inicio,Entrega,?,?,18-26,medio
Qua,pico,Buscar,?,?,26-34,medio
Qua,pico,Entrega,?,?,26-34,medio
Qua,pico,Buscar,?,?,18-26,demorada
Qua,pico,Buscar,?,sim,34-42,medio
Qua,pico,Entrega,?,?,26-34,demorada
Qua,pico,Entrega,?,?,26-34,medio
Qua,pico,Entrega,?,?,18-26,rapida
Qua,pico,Buscar,?,sim,34-42,medio
Qua,pico,Buscar,?,?,26-34,medio
Qua,final,Entrega,?,?,18-26,medio
Qua,final,Entrega,?,?,26-34,medio
Qua,final,Entrega,?,?,26-34,medio
Qua,final,Buscar,?,?,18-26,medio
Qua,final,Buscar,sim,?,26-34,medio
Qua,final,Buscar,sim,?,26-34,rapida
Qui,inicio,Buscar,?,?,18-26,demorada
Qui,inicio,Buscar,sim,?,26-34,demorada
Qui,inicio,Entrega,?,?,26-34,medio
Qui,inicio,Entrega,?,?,26-34,medio
Qui,inicio,Entrega,?,sim,34-42,medio
Qui,inicio,Entrega,?,?,18-26,medio
Qui,inicio,Buscar,?,?,34-42,demorada
Qui,inicio,Buscar,?,?,26-34,demorada
Qui,inicio,Entrega,?,?,34-42,demorada
Qui,inicio,Entrega,?,?,18-26,medio
Qui,inicio,Buscar,?,?,18-26,medio
Qui,pico,Buscar,?,?,34-42,medio
Qui,pico,Entrega,?,sim,26-34,medio
Qui,pico,Buscar,sim,?,26-34,demorada
Qui,pico,Entrega,?,?,26-34,demorada
Qui,pico,Entrega,?,?,18-26,demorada
Qui,pico,Buscar,?,sim,18-26,medio
Qui,pico,Entrega,?,?,18-26,medio
Qui,pico,Buscar,?,?,18-26,demorada
Qui,pico,Buscar,?,?,34-42,medio
Qui,final,Buscar,?,?,26-34,demorada
Qui,final,Entrega,sim,?,34-42,demorada
Qui,final,Entrega,sim,?,26-34,demorada
Qui,final,Buscar,?,?,ate18,medio
Qui,final,Entrega,?,sim,34-42,medio
Qui,final,Buscar,?,sim,34-42,medio
Sex,inicio,Entrega,?,?,18-26,demorada
Sex,inicio,Buscar,?,?,26-34,medio
Sex,inicio,Buscar,?,?,26-34,medio
Sex,inicio,Entrega,?,?,26-34,demorada
Sex,inicio,Buscar,sim,?,26-34,demorada
Sex,inicio,Entrega,?,?,26-34,demorada
Sex,inicio,Entrega,?,sim,34-42,medio
Sex,inicio,Buscar,?,?,26-34,medio
Sex,inicio,Entrega,?,?,18-26,medio
Sex,inicio,Entrega,?,?,26-34,medio
Sex,inicio,Entrega,?,?,26-34,demorada
Sex,inicio,Entrega,?,?,34-42,medio
Sex,inicio,Entrega,?,?,26-34,medio
Sex,pico,Entrega,?,?,34-42,medio
Sex,pico,Buscar,?,?,26-34,medio
Sex,pico,Entrega,?,?,18-26,demorada
Sex,pico,Buscar,?,?,34-42,medio
Sex,pico,Buscar,?,?,26-34,medio
Sex,pico,Entrega,?,?,18-26,demorada
Sex,pico,Buscar,?,?,26-34,demorada
Sex,pico,Buscar,?,?,18-26,medio
Sex,pico,Entrega,sim,?,34-42,medio
Sex,pico,Buscar,?,?,ate18,medio
Sex,final,Buscar,?,?,18-26,medio
Sex,final,Buscar,?,?,18-26,medio
Sex,final,Entrega,?,?,18-26,medio
Sex,final,Entrega,?,sim,34-42,medio
Sex,final,Buscar,?,?,18-26,demorada
Sex,final,Entrega,?,?,18-26,medio
Sex,final,Entrega,?,?,18-26,demorada
Sex,final,Entrega,?,?,26-34,medio
Ter,final,Buscar,?,?,26-34,medio
Ter,inicio,Buscar,sim,?,26-34,medio
Ter,inicio,Entrega,?,sim,34-42,demorada
Ter,inicio,Entrega,?,?,26-34,medio
Ter,inicio,Buscar,?,sim,26-34,demorada
Ter,inicio,Entrega,?,sim,26-34,medio
Ter,pico,Entrega,?,?,34-42,medio
Ter,pico,Entrega,?,?,18-26,medio
Ter,pico,Entrega,?,?,18-26,medio
Ter,pico,Entrega,?,sim,26-34,medio
Ter,pico,Buscar,sim,?,18-26,medio
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Entrega,?,sim,maior42,demorada
Ter,pico,Entrega,sim,?,34-42,demorada
Ter,pico,Entrega,?,sim,26-34,medio
Ter,pico,Entrega,?,?,26-34,medio
Ter,pico,Entrega,sim,?,26-34,medio
Qua,inicio,Buscar,?,?,26-34,rapida
Qua,inicio,Entrega,?,?,ate18,medio
Qua,inicio,Entrega,?,?,18-26,medio
Qua,inicio,Entrega,?,sim,18-26,demorada
Qua,inicio,Buscar,?,?,18-26,demorada
Qua,inicio,Buscar,?,?,18-26,medio
Qua,inicio,Entrega,?,?,18-26,medio
Qua,pico,Entrega,?,?,18-26,medio
Qua,pico,Entrega,?,?,26-34,medio
Qua,pico,Buscar,?,?,18-26,medio
Qua,pico,Entrega,?,sim,26-34,demorada
Qua,pico,Buscar,?,sim,34-42,medio
Qua,pico,Entrega,?,sim,34-42,medio
Qua,pico,Buscar,?,?,18-26,medio
Qua,pico,Buscar,?,sim,34-42,demorada
Qua,pico,Buscar,?,sim,34-42,medio
Qua,pico,Buscar,sim,?,26-34,medio
Qua,pico,Entrega,?,sim,34-42,medio
Qua,pico,Buscar,?,?,18-26,medio
Qua,pico,Entrega,?,sim,26-34,rapida
Qua,final,Entrega,?,?,18-26,medio
Qua,final,Entrega,?,?,18-26,demorada
Qua,final,Buscar,?,?,18-26,medio
Qui,inicio,Buscar,?,sim,ate18,demorada
Qui,inicio,Entrega,?,?,18-26,demorada
Qui,inicio,Buscar,?,?,26-34,medio
Qui,inicio,Buscar,?,?,26-34,medio
Qui,inicio,Buscar,?,?,26-34,medio
Qui,inicio,Entrega,sim,sim,34-42,medio
Qui,inicio,Entrega,?,?,34-42,medio
Qui,inicio,Entrega,?,?,34-42,medio
Qui,inicio,Buscar,?,?,26-34,medio
Qui,inicio,Buscar,?,?,26-34,medio
Qui,inicio,Entrega,?,?,26-34,medio
Qui,inicio,Buscar,?,?,26-34,medio
Qui,pico,Entrega,?,?,18-26,demorada
Qui,pico,Entrega,?,sim,34-42,medio
Qui,pico,Entrega,?,?,18-26,demorada
Qui,pico,Entrega,?,?,18-26,medio
Qui,pico,Buscar,?,?,18-26,medio
Qui,pico,Entrega,?,?,18-26,demorada
Qui,pico,Entrega,?,sim,26-34,demorada
Qui,pico,Entrega,sim,?,34-42,demorada
Qui,pico,Entrega,?,?,26-34,medio
Qui,pico,Entrega,?,?,34-42,medio
Qui,pico,Buscar,?,?,18-26,medio
Qui,pico,Entrega,?,?,18-26,medio
Qui,pico,Entrega,?,?,26-34,rapida
Qui,pico,Entrega,sim,?,26-34,medio
Qui,pico,Entrega,?,?,18-26,medio
Qui,pico,Buscar,?,?,18-26,medio
Qui,pico,Entrega,?,?,18-26,demorada
Qui,final,Buscar,?,?,26-34,medio
Ter,inicio,Buscar,?,?,26-34,demorada
Ter,inicio,Entrega,?,?,26-34,demorada
Ter,inicio,Buscar,?,?,26-34,medio
Ter,inicio,Buscar,?,?,18-26,medio
Ter,inicio,Entrega,?,?,34-42,demorada
Ter,pico,Entrega,?,?,26-34,demorada
Ter,pico,Buscar,sim,sim,34-42,demorada
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Buscar,?,?,26-34,demorada
Ter,pico,Entrega,?,sim,maior42,medio
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Buscar,?,?,18-26,medio
Ter,pico,Entrega,?,?,34-42,medio
Ter,pico,Buscar,?,?,26-34,demorada
Ter,pico,Buscar,?,?,18-26,medio
Ter,pico,Entrega,?,?,26-34,medio
Ter,pico,Entrega,?,?,34-42,demorada
Ter,pico,Entrega,?,?,34-42,demorada
Ter,pico,Entrega,?,?,34-42,medio
Ter,pico,Entrega,?,?,18-26,medio
Ter,final,Entrega,?,?,26-34,medio
Ter,final,Buscar,?,?,26-34,rapida
Ter,final,Buscar,?,?,26-34,medio
Ter,final,Buscar,?,?,18-26,rapida
Qua,inicio,Buscar,sim,?,26-34,medio
Qua,inicio,Buscar,?,?,34-42,medio
Qua,inicio,Buscar,?,?,26-34,medio
Qua,inicio,Entrega,?,?,26-34,medio
Qua,inicio,Entrega,sim,?,34-42,demorada
Qua,pico,Entrega,?,?,26-34,medio
Qua,pico,Entrega,?,?,18-26,medio
Qua,pico,Buscar,?,?,26-34,medio
Qua,pico,Entrega,sim,sim,34-42,medio
Qua,pico,Entrega,?,sim,34-42,medio
Qua,pico,Entrega,?,?,ate18,medio
Qua,pico,Buscar,?,?,18-26,medio
Qua,pico,Entrega,?,sim,18-26,medio
Qua,pico,Entrega,?,?,34-42,demorada
Qua,pico,Buscar,?,?,18-26,demorada
Qua,pico,Entrega,?,sim,26-34,medio
Qua,pico,Buscar,?,sim,34-42,medio
Qua,pico,Entrega,?,?,18-26,medio
Qua,final,Buscar,sim,?,34-42,medio
Qui,inicio,Entrega,?,?,26-34,demorada
Qui,inicio,Entrega,?,sim,26-34,demorada
Qui,inicio,Entrega,?,sim,26-34,medio
Qui,inicio,Entrega,?,?,26-34,demorada
Qui,inicio,Buscar,?,sim,26-34,medio
Qui,inicio,Buscar,?,sim,26-34,medio
Qui,inicio,Buscar,?,?,18-26,demorada
Qui,inicio,Entrega,?,?,18-26,medio
Qui,inicio,Buscar,?,?,26-34,medio
Qui,inicio,Buscar,?,?,26-34,demorada
Qui,inicio,Buscar,sim,?,26-34,medio
Qui,inicio,Entrega,?,?,18-26,demorada
Qui,pico,Buscar,?,?,26-34,demorada
Qui,pico,Buscar,?,?,18-26,medio
Qui,pico,Buscar,?,?,18-26,medio
Qui,pico,Entrega,?,?,18-26,medio
Qui,pico,Buscar,?,?,26-34,medio
Qui,pico,Buscar,sim,sim,34-42,demorada
Qui,pico,Buscar,?,?,26-34,demorada
Qui,pico,Entrega,?,?,18-26,rapida
Qui,pico,Entrega,?,?,18-26,demorada
Qui,pico,Buscar,?,?,26-34,medio
Qui,pico,Buscar,?,?,26-34,demorada
Qui,pico,Buscar,?,?,26-34,medio
Qui,final,Entrega,?,?,18-26,medio
Qui,final,Entrega,?,?,18-26,demorada
Qui,final,Buscar,?,?,18-26,medio
Qui,final,Buscar,?,?,18-26,medio
Qui,final,Entrega,?,?,26-34,demorada
Qui,final,Buscar,?,?,18-26,demorada
Qui,final,Buscar,?,?,26-34,medio
Qui,final,Buscar,?,?,26-34,medio
Qui,final,Buscar,?,?,18-26,medio
Qui,final,Buscar,?,?,18-26,rapida
Qui,final,Buscar,sim,?,26-34,rapida
Qui,final,Entrega,?,?,18-26,rapida
Sex,inicio,Buscar,?,?,26-34,demorada
Sex,inicio,Entrega,?,?,26-34,medio
Sex,inicio,Buscar,?,?,26-34,medio
Sex,pico,Buscar,sim,?,26-34,rapida
Sex,pico,Entrega,?,sim,34-42,medio
Sex,pico,Entrega,sim,?,34-42,demorada
Sex,pico,Buscar,?,?,26-34,medio
Sex,pico,Buscar,sim,?,34-42,medio
Sex,pico,Entrega,?,?,26-34,medio
Sex,pico,Buscar,?,sim,34-42,medio
Sex,pico,Buscar,?,?,26-34,medio
Sex,pico,Buscar,?,?,26-34,demorada
Sex,pico,Entrega,sim,?,34-42,demorada
Sex,pico,Entrega,?,?,18-26,medio
Sex,pico,Buscar,?,?,ate18,medio
Sex,pico,Entrega,?,sim,maior42,demorada
Sex,pico,Buscar,?,?,26-34,medio
Sex,pico,Entrega,?,?,26-34,medio
Sex,pico,Buscar,?,?,18-26,medio
Sex,pico,Buscar,?,?,18-26,demorada
Sex,pico,Buscar,?,?,26-34,medio
Sex,final,Entrega,?,?,ate18,medio
Sex,final,Entrega,?,?,26-34,demorada
Sex,final,Entrega,?,?,26-34,medio
Sex,final,Entrega,?,?,26-34,demorada
Sex,final,Buscar,?,?,18-26,demorada
Sex,final,Buscar,?,?,34-42,medio
Sex,final,Buscar,?,sim,26-34,medio
Sex,final,Entrega,?,?,18-26,rapida
Sex,final,Buscar,?,?,34-42,rapida
Sáb,inicio,Entrega,?,?,26-34,demorada
Sáb,inicio,Buscar,?,?,26-34,medio
Sáb,inicio,Buscar,?,?,26-34,demorada
Sáb,inicio,Entrega,?,sim,26-34,demorada
Sáb,inicio,Buscar,?,?,34-42,demorada
Sáb,inicio,Entrega,?,?,34-42,medio
Sáb,inicio,Entrega,?,?,26-34,medio
Sáb,inicio,Entrega,?,?,26-34,demorada
Sáb,inicio,Buscar,sim,sim,34-42,medio
Sáb,inicio,Buscar,?,?,18-26,demorada
Sáb,inicio,Buscar,?,?,18-26,demorada
Sáb,inicio,Buscar,?,?,18-26,demorada
Sáb,inicio,Entrega,?,?,34-42,medio
Sáb,pico,Buscar,?,sim,26-34,demorada
Sáb,pico,Entrega,?,?,34-42,medio
Sáb,pico,Entrega,?,?,34-42,demorada
Sáb,pico,Entrega,?,?,26-34,medio
Sáb,pico,Entrega,?,?,34-42,medio
Sáb,pico,Buscar,?,?,34-42,demorada
Sáb,pico,Entrega,?,sim,26-34,medio
Sáb,pico,Buscar,sim,?,34-42,demorada
Sáb,pico,Buscar,?,sim,34-42,medio
Sáb,pico,Entrega,?,?,18-26,demorada
Sáb,pico,Entrega,?,?,26-34,rapida
Sáb,pico,Entrega,?,?,26-34,demorada
Sáb,pico,Entrega,?,?,26-34,demorada
Sáb,pico,Entrega,?,sim,26-34,medio
Sáb,pico,Entrega,?,?,34-42,medio
Sáb,pico,Entrega,sim,?,34-42,demorada
Sáb,pico,Entrega,?,?,18-26,rapida
Sáb,pico,Buscar,sim,?,34-42,demorada
Sáb,pico,Entrega,?,sim,26-34,demorada
Sáb,pico,Entrega,?,?,34-42,medio
Sáb,pico,Buscar,sim,?,26-34,medio
Sáb,pico,Buscar,?,?,26-34,rapida
Sáb,pico,Entrega,?,?,26-34,demorada
Sáb,pico,Entrega,?,?,18-26,demorada
Sáb,pico,Entrega,?,?,18-26,demorada
Sáb,final,Entrega,sim,?,34-42,demorada
Sáb,final,Buscar,?,sim,18-26,medio
Sáb,final,Buscar,?,?,26-34,rapida
Sáb,final,Buscar,?,?,18-26,medio
Sáb,final,Entrega,?,?,18-26,rapida
Sáb,final,Entrega,?,?,18-26,medio
Sáb,final,Entrega,?,?,18-26,medio
Sáb,final,Buscar,?,sim,18-26,medio
Sáb,final,Buscar,?,?,26-34,medio
Sáb,final,Buscar,?,?,26-34,medio
Dom,inicio,Entrega,?,?,26-34,medio
Dom,inicio,Entrega,?,?,34-42,demorada
Dom,inicio,Buscar,?,?,26-34,medio
Dom,pico,Buscar,?,sim,34-42,medio
Dom,pico,Buscar,?,sim,34-42,demorada
Dom,pico,Entrega,?,?,26-34,medio
Dom,pico,Buscar,?,?,18-26,medio
Dom,pico,Buscar,?,?,18-26,demorada
Dom,pico,Entrega,?,?,18-26,medio
Dom,pico,Buscar,?,?,ate18,medio
Dom,pico,Entrega,sim,?,34-42,demorada
Dom,pico,Buscar,sim,?,26-34,medio
Dom,pico,Entrega,?,sim,18-26,demorada
Dom,pico,Buscar,?,?,18-26,demorada
Dom,pico,Entrega,sim,?,18-26,medio
Dom,pico,Entrega,?,?,26-34,medio
Dom,pico,Entrega,sim,sim,34-42,medio
Dom,pico,Buscar,?,?,26-34,medio
Dom,pico,Buscar,?,?,26-34,rapida
Dom,pico,Buscar,?,?,26-34,medio
Dom,pico,Entrega,?,?,18-26,demorada
Dom,pico,Entrega,?,sim,34-42,medio
Dom,final,Entrega,sim,?,18-26,medio
Dom,final,Buscar,?,?,18-26,demorada
Dom,final,Entrega,sim,?,34-42,demorada
Ter,inicio,Buscar,?,?,26-34,medio
Ter,inicio,Buscar,?,?,26-34,demorada
Ter,inicio,Entrega,?,?,34-42,demorada
Ter,inicio,Entrega,?,?,34-42,medio
Ter,inicio,Entrega,?,?,18-26,medio
Ter,inicio,Buscar,?,?,18-26,demorada
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Buscar,?,?,26-34,rapida
Ter,pico,Entrega,?,sim,26-34,demorada
Ter,pico,Buscar,?,?,26-34,medio
Ter,pico,Buscar,?,sim,18-26,demorada
Ter,final,Entrega,?,?,18-26,medio
Ter,final,Entrega,sim,sim,34-42,demorada
Ter,final,Entrega,?,?,26-34,medio
Ter,final,Entrega,?,sim,34-42,medio
Qua,inicio,Entrega,?,sim,26-34,medio
Qua,pico,Buscar,?,sim,26-34,demorada
Qua,pico,Buscar,?,?,26-34,demorada
Qua,pico,Entrega,?,?,26-34,medio
Qua,pico,Buscar,?,?,34-42,medio
Qua,pico,Entrega,?,?,34-42,medio
Qua,pico,Entrega,sim,sim,34-42,demorada
Qua,final,Buscar,?,?,26-34,medio
Qui,inicio,Entrega,sim,?,26-34,demorada
Qui,inicio,Buscar,?,sim,34-42,demorada
Qui,inicio,Entrega,?,?,34-42,medio
Qui,pico,Entrega,?,sim,26-34,rapida
Qui,pico,Buscar,?,?,34-42,medio
Qui,pico,Entrega,?,?,18-26,medio
Qui,pico,Entrega,?,?,34-42,demorada
Qui,pico,Buscar,sim,?,26-34,demorada
Qui,pico,Buscar,sim,?,26-34,demorada
Qui,pico,Entrega,?,?,26-34,medio
Qui,final,Entrega,?,sim,34-42,medio
Qui,final,Entrega,?,sim,34-42,medio
Qui,final,Entrega,?,?,26-34,medio
Sex,inicio,Buscar,?,?,18-26,demorada
Sex,inicio,Entrega,?,?,34-42,demorada
Sex,inicio,Buscar,?,?,26-34,demorada
Sex,inicio,Buscar,sim,?,34-42,demorada
Sex,inicio,Entrega,?,?,26-34,demorada
Sex,inicio,Entrega,?,sim,26-34,medio
Sex,inicio,Entrega,?,?,34-42,demorada
Sex,inicio,Entrega,?,?,34-42,medio
Sex,inicio,Buscar,?,?,18-26,medio
Sex,inicio,Buscar,?,sim,26-34,medio
Sex,inicio,Buscar,?,?,ate18,medio
Sex,inicio,Buscar,sim,?,26-34,demorada
Sex,inicio,Entrega,?,sim,26-34,demorada
Sex,inicio,Buscar,?,?,18-26,medio
Sex,pico,Entrega,?,?,26-34,rapida
Sex,pico,Buscar,?,?,26-34,demorada
Sex,pico,Buscar,sim,?,26-34,medio
Sex,pico,Entrega,sim,?,34-42,demorada
Sex,pico,Entrega,?,?,18-26,medio
Sex,pico,Entrega,?,?,34-42,demorada
Sex,pico,Buscar,?,sim,34-42,medio
Sex,pico,Buscar,?,sim,26-34,demorada
Sex,pico,Entrega,?,?,34-42,medio
Sex,pico,Entrega,?,?,18-26,rapida
Sex,final,Buscar,?,sim,34-42,medio
Sex,final,Entrega,?,?,18-26,medio
Sex,final,Buscar,sim,?,26-34,medio
Sex,final,Entrega,?,?,18-26,demorada
Sex,final,Entrega,?,?,18-26,medio
Sex,final,Buscar,?,?,26-34,rapida
Dom,inicio,Entrega,?,?,26-34,medio
Dom,inicio,Buscar,?,sim,18-26,medio
Dom,inicio,Buscar,?,?,ate18,medio
Dom,inicio,Buscar,?,?,18-26,demorada
Dom,inicio,Entrega,?,sim,26-34,medio
Dom,inicio,Buscar,?,sim,26-34,medio
Dom,inicio,Entrega,?,?,34-42,demorada
Dom,inicio,Entrega,?,?,26-34,medio
